episode,step,r,c,has_key,energy,action,E
29900,53,5,3,0,80,1,0.005687
29900,53,5,3,0,79,1,0.006651
29900,53,6,3,0,78,1,0.007779
29900,53,7,3,0,77,1,0.009099
29900,53,8,3,0,76,3,0.010642
29900,53,8,4,0,75,0,0.012447
29900,53,7,4,0,74,1,0.014557
29900,53,8,4,0,73,1,0.017026
29900,53,9,4,0,72,1,0.019914
29900,53,10,4,0,71,3,0.023291
29900,53,11,4,0,70,0,0.027241
29900,53,10,4,0,69,3,0.031861
29900,53,10,5,0,68,1,0.037264
29900,53,10,6,0,67,2,0.043584
29900,53,10,5,0,66,1,0.050975
29900,53,11,5,0,65,3,0.05962
29900,53,11,6,0,64,3,0.069731
29900,53,11,7,0,63,1,0.081556
29900,53,12,7,0,62,0,0.095388
29900,53,11,7,0,61,1,0.111564
29900,53,11,8,0,60,1,0.130485
29900,53,12,8,0,59,3,0.152614
29900,53,12,9,0,58,3,0.178495
29900,53,12,10,1,57,2,0.208767
29900,53,12,9,1,56,1,0.244172
29900,53,13,9,1,55,2,0.285581
29900,53,13,8,1,54,0,0.334013
29900,53,12,8,1,53,0,0.390658
29900,53,11,8,1,52,1,0.45691
29900,53,11,7,1,51,3,0.534398
29900,53,11,8,1,50,3,0.625026
29900,53,10,8,1,49,3,0.731025
29900,53,9,8,1,43,1,0.855
29900,54,0,1,0,100,2,0.000212
29900,54,0,0,0,99,1,0.000248
29900,54,1,0,0,98,1,0.00029
29900,54,1,0,0,97,1,0.000339
29900,54,2,0,0,96,1,0.000397
29900,54,2,1,0,95,2,0.000464
29900,54,2,0,0,94,1,0.000542
29900,54,3,0,0,93,1,0.000634
29900,54,4,0,0,92,3,0.000742
29900,54,4,1,0,91,1,0.000868
29900,54,5,1,0,90,3,0.001015
29900,54,4,1,0,89,1,0.001187
29900,54,4,2,0,88,2,0.001389
29900,54,4,1,0,87,1,0.001624
29900,54,5,1,0,86,1,0.0019
29900,54,6,1,0,85,0,0.002222
29900,54,6,0,0,84,0,0.002598
29900,54,5,0,0,83,3,0.003039
29900,54,5,1,0,82,3,0.003555
29900,54,5,2,0,81,3,0.004157
29900,54,5,3,0,80,1,0.004862
29900,54,5,3,0,79,1,0.005687
29900,54,6,3,0,78,1,0.006651
29900,54,7,3,0,77,1,0.007779
29900,54,8,3,0,76,3,0.009099
29900,54,8,4,0,75,0,0.010642
29900,54,7,4,0,74,1,0.012447
29900,54,8,4,0,73,1,0.014557
29900,54,9,4,0,72,1,0.017026
29900,54,10,4,0,71,3,0.019914
29900,54,11,4,0,70,0,0.023291
29900,54,10,4,0,69,3,0.027241
29900,54,10,5,0,68,1,0.031861
29900,54,10,6,0,67,2,0.037264
29900,54,10,5,0,66,1,0.043584
29900,54,11,5,0,65,3,0.050975
29900,54,11,6,0,64,3,0.05962
29900,54,11,7,0,63,1,0.069731
29900,54,12,7,0,62,0,0.081556
29900,54,11,7,0,61,1,0.095388
29900,54,11,8,0,60,1,0.111564
29900,54,12,8,0,59,3,0.130485
29900,54,12,9,0,58,3,0.152614
29900,54,12,10,1,57,2,0.178495
29900,54,12,9,1,56,1,0.208767
29900,54,13,9,1,55,2,0.244172
29900,54,13,8,1,54,0,0.285581
29900,54,12,8,1,53,0,0.334013
29900,54,11,8,1,52,1,0.390658
29900,54,11,7,1,51,3,0.45691
29900,54,11,8,1,50,3,0.534398
29900,54,10,8,1,49,3,0.625026
29900,54,9,8,1,43,1,0.731025
29900,54,9,7,1,42,3,0.855
29900,55,0,1,0,100,2,0.000181
29900,55,0,0,0,99,1,0.000212
29900,55,1,0,0,98,1,0.000248
29900,55,1,0,0,97,1,0.00029
29900,55,2,0,0,96,1,0.000339
29900,55,2,1,0,95,2,0.000397
29900,55,2,0,0,94,1,0.000464
29900,55,3,0,0,93,1,0.000542
29900,55,4,0,0,92,3,0.000634
29900,55,4,1,0,91,1,0.000742
29900,55,5,1,0,90,3,0.000868
29900,55,4,1,0,89,1,0.001015
29900,55,4,2,0,88,2,0.001187
29900,55,4,1,0,87,1,0.001389
29900,55,5,1,0,86,1,0.001624
29900,55,6,1,0,85,0,0.0019
29900,55,6,0,0,84,0,0.002222
29900,55,5,0,0,83,3,0.002598
29900,55,5,1,0,82,3,0.003039
29900,55,5,2,0,81,3,0.003555
29900,55,5,3,0,80,1,0.004157
29900,55,5,3,0,79,1,0.004862
29900,55,6,3,0,78,1,0.005687
29900,55,7,3,0,77,1,0.006651
29900,55,8,3,0,76,3,0.007779
29900,55,8,4,0,75,0,0.009099
29900,55,7,4,0,74,1,0.010642
29900,55,8,4,0,73,1,0.012447
29900,55,9,4,0,72,1,0.014557
29900,55,10,4,0,71,3,0.017026
29900,55,11,4,0,70,0,0.019914
29900,55,10,4,0,69,3,0.023291
29900,55,10,5,0,68,1,0.027241
29900,55,10,6,0,67,2,0.031861
29900,55,10,5,0,66,1,0.037264
29900,55,11,5,0,65,3,0.043584
29900,55,11,6,0,64,3,0.050975
29900,55,11,7,0,63,1,0.05962
29900,55,12,7,0,62,0,0.069731
29900,55,11,7,0,61,1,0.081556
29900,55,11,8,0,60,1,0.095388
29900,55,12,8,0,59,3,0.111564
29900,55,12,9,0,58,3,0.130485
29900,55,12,10,1,57,2,0.152614
29900,55,12,9,1,56,1,0.178495
29900,55,13,9,1,55,2,0.208767
29900,55,13,8,1,54,0,0.244172
29900,55,12,8,1,53,0,0.285581
29900,55,11,8,1,52,1,0.334013
29900,55,11,7,1,51,3,0.390658
29900,55,11,8,1,50,3,0.45691
29900,55,10,8,1,49,3,0.534398
29900,55,9,8,1,43,1,0.625026
29900,55,9,7,1,42,3,0.731025
29900,55,9,8,1,36,2,0.855
29900,56,0,1,0,100,2,0.000155
29900,56,0,0,0,99,1,0.000181
29900,56,1,0,0,98,1,0.000212
29900,56,1,0,0,97,1,0.000248
29900,56,2,0,0,96,1,0.00029
29900,56,2,1,0,95,2,0.000339
29900,56,2,0,0,94,1,0.000397
29900,56,3,0,0,93,1,0.000464
29900,56,4,0,0,92,3,0.000542
29900,56,4,1,0,91,1,0.000634
29900,56,5,1,0,90,3,0.000742
29900,56,4,1,0,89,1,0.000868
29900,56,4,2,0,88,2,0.001015
29900,56,4,1,0,87,1,0.001187
29900,56,5,1,0,86,1,0.001389
29900,56,6,1,0,85,0,0.001624
29900,56,6,0,0,84,0,0.0019
29900,56,5,0,0,83,3,0.002222
29900,56,5,1,0,82,3,0.002598
29900,56,5,2,0,81,3,0.003039
29900,56,5,3,0,80,1,0.003555
29900,56,5,3,0,79,1,0.004157
29900,56,6,3,0,78,1,0.004862
29900,56,7,3,0,77,1,0.005687
29900,56,8,3,0,76,3,0.006651
29900,56,8,4,0,75,0,0.007779
29900,56,7,4,0,74,1,0.009099
29900,56,8,4,0,73,1,0.010642
29900,56,9,4,0,72,1,0.012447
29900,56,10,4,0,71,3,0.014557
29900,56,11,4,0,70,0,0.017026
29900,56,10,4,0,69,3,0.019914
29900,56,10,5,0,68,1,0.023291
29900,56,10,6,0,67,2,0.027241
29900,56,10,5,0,66,1,0.031861
29900,56,11,5,0,65,3,0.037264
29900,56,11,6,0,64,3,0.043584
29900,56,11,7,0,63,1,0.050975
29900,56,12,7,0,62,0,0.05962
29900,56,11,7,0,61,1,0.069731
29900,56,11,8,0,60,1,0.081556
29900,56,12,8,0,59,3,0.095388
29900,56,12,9,0,58,3,0.111564
29900,56,12,10,1,57,2,0.130485
29900,56,12,9,1,56,1,0.152614
29900,56,13,9,1,55,2,0.178495
29900,56,13,8,1,54,0,0.208767
29900,56,12,8,1,53,0,0.244172
29900,56,11,8,1,52,1,0.285581
29900,56,11,7,1,51,3,0.334013
29900,56,11,8,1,50,3,0.390658
29900,56,10,8,1,49,3,0.45691
29900,56,9,8,1,43,1,0.534398
29900,56,9,7,1,42,3,0.625026
29900,56,9,8,1,36,2,0.731025
29900,56,9,7,1,35,0,0.855
29900,57,0,1,0,100,2,0.000132
29900,57,0,0,0,99,1,0.000155
29900,57,1,0,0,98,1,0.000181
29900,57,1,0,0,97,1,0.000212
29900,57,2,0,0,96,1,0.000248
29900,57,2,1,0,95,2,0.00029
29900,57,2,0,0,94,1,0.000339
29900,57,3,0,0,93,1,0.000397
29900,57,4,0,0,92,3,0.000464
29900,57,4,1,0,91,1,0.000542
29900,57,5,1,0,90,3,0.000634
29900,57,4,1,0,89,1,0.000742
29900,57,4,2,0,88,2,0.000868
29900,57,4,1,0,87,1,0.001015
29900,57,5,1,0,86,1,0.001187
29900,57,6,1,0,85,0,0.001389
29900,57,6,0,0,84,0,0.001624
29900,57,5,0,0,83,3,0.0019
29900,57,5,1,0,82,3,0.002222
29900,57,5,2,0,81,3,0.002598
29900,57,5,3,0,80,1,0.003039
29900,57,5,3,0,79,1,0.003555
29900,57,6,3,0,78,1,0.004157
29900,57,7,3,0,77,1,0.004862
29900,57,8,3,0,76,3,0.005687
29900,57,8,4,0,75,0,0.006651
29900,57,7,4,0,74,1,0.007779
29900,57,8,4,0,73,1,0.009099
29900,57,9,4,0,72,1,0.010642
29900,57,10,4,0,71,3,0.012447
29900,57,11,4,0,70,0,0.014557
29900,57,10,4,0,69,3,0.017026
29900,57,10,5,0,68,1,0.019914
29900,57,10,6,0,67,2,0.023291
29900,57,10,5,0,66,1,0.027241
29900,57,11,5,0,65,3,0.031861
29900,57,11,6,0,64,3,0.037264
29900,57,11,7,0,63,1,0.043584
29900,57,12,7,0,62,0,0.050975
29900,57,11,7,0,61,1,0.05962
29900,57,11,8,0,60,1,0.069731
29900,57,12,8,0,59,3,0.081556
29900,57,12,9,0,58,3,0.095388
29900,57,12,10,1,57,2,0.111564
29900,57,12,9,1,56,1,0.130485
29900,57,13,9,1,55,2,0.152614
29900,57,13,8,1,54,0,0.178495
29900,57,12,8,1,53,0,0.208767
29900,57,11,8,1,52,1,0.244172
29900,57,11,7,1,51,3,0.285581
29900,57,11,8,1,50,3,0.334013
29900,57,10,8,1,49,3,0.390658
29900,57,9,8,1,43,1,0.45691
29900,57,9,7,1,42,3,0.534398
29900,57,9,8,1,36,2,0.625026
29900,57,9,7,1,35,0,0.731025
29900,57,9,6,1,34,2,0.855
29900,58,0,1,0,100,2,0.000113
29900,58,0,0,0,99,1,0.000132
29900,58,1,0,0,98,1,0.000155
29900,58,1,0,0,97,1,0.000181
29900,58,2,0,0,96,1,0.000212
29900,58,2,1,0,95,2,0.000248
29900,58,2,0,0,94,1,0.00029
29900,58,3,0,0,93,1,0.000339
29900,58,4,0,0,92,3,0.000397
29900,58,4,1,0,91,1,0.000464
29900,58,5,1,0,90,3,0.000542
29900,58,4,1,0,89,1,0.000634
29900,58,4,2,0,88,2,0.000742
29900,58,4,1,0,87,1,0.000868
29900,58,5,1,0,86,1,0.001015
29900,58,6,1,0,85,0,0.001187
29900,58,6,0,0,84,0,0.001389
29900,58,5,0,0,83,3,0.001624
29900,58,5,1,0,82,3,0.0019
29900,58,5,2,0,81,3,0.002222
29900,58,5,3,0,80,1,0.002598
29900,58,5,3,0,79,1,0.003039
29900,58,6,3,0,78,1,0.003555
29900,58,7,3,0,77,1,0.004157
29900,58,8,3,0,76,3,0.004862
29900,58,8,4,0,75,0,0.005687
29900,58,7,4,0,74,1,0.006651
29900,58,8,4,0,73,1,0.007779
29900,58,9,4,0,72,1,0.009099
29900,58,10,4,0,71,3,0.010642
29900,58,11,4,0,70,0,0.012447
29900,58,10,4,0,69,3,0.014557
29900,58,10,5,0,68,1,0.017026
29900,58,10,6,0,67,2,0.019914
29900,58,10,5,0,66,1,0.023291
29900,58,11,5,0,65,3,0.027241
29900,58,11,6,0,64,3,0.031861
29900,58,11,7,0,63,1,0.037264
29900,58,12,7,0,62,0,0.043584
29900,58,11,7,0,61,1,0.050975
29900,58,11,8,0,60,1,0.05962
29900,58,12,8,0,59,3,0.069731
29900,58,12,9,0,58,3,0.081556
29900,58,12,10,1,57,2,0.095388
29900,58,12,9,1,56,1,0.111564
29900,58,13,9,1,55,2,0.130485
29900,58,13,8,1,54,0,0.152614
29900,58,12,8,1,53,0,0.178495
29900,58,11,8,1,52,1,0.208767
29900,58,11,7,1,51,3,0.244172
29900,58,11,8,1,50,3,0.285581
29900,58,10,8,1,49,3,0.334013
29900,58,9,8,1,43,1,0.390658
29900,58,9,7,1,42,3,0.45691
29900,58,9,8,1,36,2,0.534398
29900,58,9,7,1,35,0,0.625026
29900,58,9,6,1,34,2,0.731025
29900,58,9,6,1,33,2,0.855
29900,59,0,0,0,99,1,0.000113
29900,59,1,0,0,98,1,0.000132
29900,59,1,0,0,97,1,0.000155
29900,59,2,0,0,96,1,0.000181
29900,59,2,1,0,95,2,0.000212
29900,59,2,0,0,94,1,0.000248
29900,59,3,0,0,93,1,0.00029
29900,59,4,0,0,92,3,0.000339
29900,59,4,1,0,91,1,0.000397
29900,59,5,1,0,90,3,0.000464
29900,59,4,1,0,89,1,0.000542
29900,59,4,2,0,88,2,0.000634
29900,59,4,1,0,87,1,0.000742
29900,59,5,1,0,86,1,0.000868
29900,59,6,1,0,85,0,0.001015
29900,59,6,0,0,84,0,0.001187
29900,59,5,0,0,83,3,0.001389
29900,59,5,1,0,82,3,0.001624
29900,59,5,2,0,81,3,0.0019
29900,59,5,3,0,80,1,0.002222
29900,59,5,3,0,79,1,0.002598
29900,59,6,3,0,78,1,0.003039
29900,59,7,3,0,77,1,0.003555
29900,59,8,3,0,76,3,0.004157
29900,59,8,4,0,75,0,0.004862
29900,59,7,4,0,74,1,0.005687
29900,59,8,4,0,73,1,0.006651
29900,59,9,4,0,72,1,0.007779
29900,59,10,4,0,71,3,0.009099
29900,59,11,4,0,70,0,0.010642
29900,59,10,4,0,69,3,0.012447
29900,59,10,5,0,68,1,0.014557
29900,59,10,6,0,67,2,0.017026
29900,59,10,5,0,66,1,0.019914
29900,59,11,5,0,65,3,0.023291
29900,59,11,6,0,64,3,0.027241
29900,59,11,7,0,63,1,0.031861
29900,59,12,7,0,62,0,0.037264
29900,59,11,7,0,61,1,0.043584
29900,59,11,8,0,60,1,0.050975
29900,59,12,8,0,59,3,0.05962
29900,59,12,9,0,58,3,0.069731
29900,59,12,10,1,57,2,0.081556
29900,59,12,9,1,56,1,0.095388
29900,59,13,9,1,55,2,0.111564
29900,59,13,8,1,54,0,0.130485
29900,59,12,8,1,53,0,0.152614
29900,59,11,8,1,52,1,0.178495
29900,59,11,7,1,51,3,0.208767
29900,59,11,8,1,50,3,0.244172
29900,59,10,8,1,49,3,0.285581
29900,59,9,8,1,43,1,0.334013
29900,59,9,7,1,42,3,0.390658
29900,59,9,8,1,36,2,0.45691
29900,59,9,7,1,35,0,0.534398
29900,59,9,6,1,34,2,0.625026
29900,59,9,6,1,33,2,0.731025
29900,59,9,6,1,32,2,0.855
29900,60,1,0,0,98,1,0.000113
29900,60,1,0,0,97,1,0.000132
29900,60,2,0,0,96,1,0.000155
29900,60,2,1,0,95,2,0.000181
29900,60,2,0,0,94,1,0.000212
29900,60,3,0,0,93,1,0.000248
29900,60,4,0,0,92,3,0.00029
29900,60,4,1,0,91,1,0.000339
29900,60,5,1,0,90,3,0.000397
29900,60,4,1,0,89,1,0.000464
29900,60,4,2,0,88,2,0.000542
29900,60,4,1,0,87,1,0.000634
29900,60,5,1,0,86,1,0.000742
29900,60,6,1,0,85,0,0.000868
29900,60,6,0,0,84,0,0.001015
29900,60,5,0,0,83,3,0.001187
29900,60,5,1,0,82,3,0.001389
29900,60,5,2,0,81,3,0.001624
29900,60,5,3,0,80,1,0.0019
29900,60,5,3,0,79,1,0.002222
29900,60,6,3,0,78,1,0.002598
29900,60,7,3,0,77,1,0.003039
29900,60,8,3,0,76,3,0.003555
29900,60,8,4,0,75,0,0.004157
29900,60,7,4,0,74,1,0.004862
29900,60,8,4,0,73,1,0.005687
29900,60,9,4,0,72,1,0.006651
29900,60,10,4,0,71,3,0.007779
29900,60,11,4,0,70,0,0.009099
29900,60,10,4,0,69,3,0.010642
29900,60,10,5,0,68,1,0.012447
29900,60,10,6,0,67,2,0.014557
29900,60,10,5,0,66,1,0.017026
29900,60,11,5,0,65,3,0.019914
29900,60,11,6,0,64,3,0.023291
29900,60,11,7,0,63,1,0.027241
29900,60,12,7,0,62,0,0.031861
29900,60,11,7,0,61,1,0.037264
29900,60,11,8,0,60,1,0.043584
29900,60,12,8,0,59,3,0.050975
29900,60,12,9,0,58,3,0.05962
29900,60,12,10,1,57,2,0.069731
29900,60,12,9,1,56,1,0.081556
29900,60,13,9,1,55,2,0.095388
29900,60,13,8,1,54,0,0.111564
29900,60,12,8,1,53,0,0.130485
29900,60,11,8,1,52,1,0.152614
29900,60,11,7,1,51,3,0.178495
29900,60,11,8,1,50,3,0.208767
29900,60,10,8,1,49,3,0.244172
29900,60,9,8,1,43,1,0.285581
29900,60,9,7,1,42,3,0.334013
29900,60,9,8,1,36,2,0.390658
29900,60,9,7,1,35,0,0.45691
29900,60,9,6,1,34,2,0.534398
29900,60,9,6,1,33,2,0.625026
29900,60,9,6,1,32,2,0.731025
29900,60,9,6,1,31,0,0.855
29900,61,1,0,0,97,1,0.000113
29900,61,2,0,0,96,1,0.000132
29900,61,2,1,0,95,2,0.000155
29900,61,2,0,0,94,1,0.000181
29900,61,3,0,0,93,1,0.000212
29900,61,4,0,0,92,3,0.000248
29900,61,4,1,0,91,1,0.00029
29900,61,5,1,0,90,3,0.000339
29900,61,4,1,0,89,1,0.000397
29900,61,4,2,0,88,2,0.000464
29900,61,4,1,0,87,1,0.000542
29900,61,5,1,0,86,1,0.000634
29900,61,6,1,0,85,0,0.000742
29900,61,6,0,0,84,0,0.000868
29900,61,5,0,0,83,3,0.001015
29900,61,5,1,0,82,3,0.001187
29900,61,5,2,0,81,3,0.001389
29900,61,5,3,0,80,1,0.001624
29900,61,5,3,0,79,1,0.0019
29900,61,6,3,0,78,1,0.002222
29900,61,7,3,0,77,1,0.002598
29900,61,8,3,0,76,3,0.003039
29900,61,8,4,0,75,0,0.003555
29900,61,7,4,0,74,1,0.004157
29900,61,8,4,0,73,1,0.004862
29900,61,9,4,0,72,1,0.005687
29900,61,10,4,0,71,3,0.006651
29900,61,11,4,0,70,0,0.007779
29900,61,10,4,0,69,3,0.009099
29900,61,10,5,0,68,1,0.010642
29900,61,10,6,0,67,2,0.012447
29900,61,10,5,0,66,1,0.014557
29900,61,11,5,0,65,3,0.017026
29900,61,11,6,0,64,3,0.019914
29900,61,11,7,0,63,1,0.023291
29900,61,12,7,0,62,0,0.027241
29900,61,11,7,0,61,1,0.031861
29900,61,11,8,0,60,1,0.037264
29900,61,12,8,0,59,3,0.043584
29900,61,12,9,0,58,3,0.050975
29900,61,12,10,1,57,2,0.05962
29900,61,12,9,1,56,1,0.069731
29900,61,13,9,1,55,2,0.081556
29900,61,13,8,1,54,0,0.095388
29900,61,12,8,1,53,0,0.111564
29900,61,11,8,1,52,1,0.130485
29900,61,11,7,1,51,3,0.152614
29900,61,11,8,1,50,3,0.178495
29900,61,10,8,1,49,3,0.208767
29900,61,9,8,1,43,1,0.244172
29900,61,9,7,1,42,3,0.285581
29900,61,9,8,1,36,2,0.334013
29900,61,9,7,1,35,0,0.390658
29900,61,9,6,1,34,2,0.45691
29900,61,9,6,1,33,2,0.534398
29900,61,9,6,1,32,2,0.625026
29900,61,9,6,1,31,0,0.731025
29900,61,8,6,1,30,2,0.855
29900,62,2,0,0,96,1,0.000113
29900,62,2,1,0,95,2,0.000132
29900,62,2,0,0,94,1,0.000155
29900,62,3,0,0,93,1,0.000181
29900,62,4,0,0,92,3,0.000212
29900,62,4,1,0,91,1,0.000248
29900,62,5,1,0,90,3,0.00029
29900,62,4,1,0,89,1,0.000339
29900,62,4,2,0,88,2,0.000397
29900,62,4,1,0,87,1,0.000464
29900,62,5,1,0,86,1,0.000542
29900,62,6,1,0,85,0,0.000634
29900,62,6,0,0,84,0,0.000742
29900,62,5,0,0,83,3,0.000868
29900,62,5,1,0,82,3,0.001015
29900,62,5,2,0,81,3,0.001187
29900,62,5,3,0,80,1,0.001389
29900,62,5,3,0,79,1,0.001624
29900,62,6,3,0,78,1,0.0019
29900,62,7,3,0,77,1,0.002222
29900,62,8,3,0,76,3,0.002598
29900,62,8,4,0,75,0,0.003039
29900,62,7,4,0,74,1,0.003555
29900,62,8,4,0,73,1,0.004157
29900,62,9,4,0,72,1,0.004862
29900,62,10,4,0,71,3,0.005687
29900,62,11,4,0,70,0,0.006651
29900,62,10,4,0,69,3,0.007779
29900,62,10,5,0,68,1,0.009099
29900,62,10,6,0,67,2,0.010642
29900,62,10,5,0,66,1,0.012447
29900,62,11,5,0,65,3,0.014557
29900,62,11,6,0,64,3,0.017026
29900,62,11,7,0,63,1,0.019914
29900,62,12,7,0,62,0,0.023291
29900,62,11,7,0,61,1,0.027241
29900,62,11,8,0,60,1,0.031861
29900,62,12,8,0,59,3,0.037264
29900,62,12,9,0,58,3,0.043584
29900,62,12,10,1,57,2,0.050975
29900,62,12,9,1,56,1,0.05962
29900,62,13,9,1,55,2,0.069731
29900,62,13,8,1,54,0,0.081556
29900,62,12,8,1,53,0,0.095388
29900,62,11,8,1,52,1,0.111564
29900,62,11,7,1,51,3,0.130485
29900,62,11,8,1,50,3,0.152614
29900,62,10,8,1,49,3,0.178495
29900,62,9,8,1,43,1,0.208767
29900,62,9,7,1,42,3,0.244172
29900,62,9,8,1,36,2,0.285581
29900,62,9,7,1,35,0,0.334013
29900,62,9,6,1,34,2,0.390658
29900,62,9,6,1,33,2,0.45691
29900,62,9,6,1,32,2,0.534398
29900,62,9,6,1,31,0,0.625026
29900,62,8,6,1,30,2,0.731025
29900,62,8,6,1,29,2,0.855
29900,63,2,1,0,95,2,0.000113
29900,63,2,0,0,94,1,0.000132
29900,63,3,0,0,93,1,0.000155
29900,63,4,0,0,92,3,0.000181
29900,63,4,1,0,91,1,0.000212
29900,63,5,1,0,90,3,0.000248
29900,63,4,1,0,89,1,0.00029
29900,63,4,2,0,88,2,0.000339
29900,63,4,1,0,87,1,0.000397
29900,63,5,1,0,86,1,0.000464
29900,63,6,1,0,85,0,0.000542
29900,63,6,0,0,84,0,0.000634
29900,63,5,0,0,83,3,0.000742
29900,63,5,1,0,82,3,0.000868
29900,63,5,2,0,81,3,0.001015
29900,63,5,3,0,80,1,0.001187
29900,63,5,3,0,79,1,0.001389
29900,63,6,3,0,78,1,0.001624
29900,63,7,3,0,77,1,0.0019
29900,63,8,3,0,76,3,0.002222
29900,63,8,4,0,75,0,0.002598
29900,63,7,4,0,74,1,0.003039
29900,63,8,4,0,73,1,0.003555
29900,63,9,4,0,72,1,0.004157
29900,63,10,4,0,71,3,0.004862
29900,63,11,4,0,70,0,0.005687
29900,63,10,4,0,69,3,0.006651
29900,63,10,5,0,68,1,0.007779
29900,63,10,6,0,67,2,0.009099
29900,63,10,5,0,66,1,0.010642
29900,63,11,5,0,65,3,0.012447
29900,63,11,6,0,64,3,0.014557
29900,63,11,7,0,63,1,0.017026
29900,63,12,7,0,62,0,0.019914
29900,63,11,7,0,61,1,0.023291
29900,63,11,8,0,60,1,0.027241
29900,63,12,8,0,59,3,0.031861
29900,63,12,9,0,58,3,0.037264
29900,63,12,10,1,57,2,0.043584
29900,63,12,9,1,56,1,0.050975
29900,63,13,9,1,55,2,0.05962
29900,63,13,8,1,54,0,0.069731
29900,63,12,8,1,53,0,0.081556
29900,63,11,8,1,52,1,0.095388
29900,63,11,7,1,51,3,0.111564
29900,63,11,8,1,50,3,0.130485
29900,63,10,8,1,49,3,0.152614
29900,63,9,8,1,43,1,0.178495
29900,63,9,7,1,42,3,0.208767
29900,63,9,8,1,36,2,0.244172
29900,63,9,7,1,35,0,0.285581
29900,63,9,6,1,34,2,0.334013
29900,63,9,6,1,33,2,0.390658
29900,63,9,6,1,32,2,0.45691
29900,63,9,6,1,31,0,0.534398
29900,63,8,6,1,30,2,0.625026
29900,63,8,6,1,29,2,0.731025
29900,63,9,6,1,28,0,0.855
29900,64,2,0,0,94,1,0.000113
29900,64,3,0,0,93,1,0.000132
29900,64,4,0,0,92,3,0.000155
29900,64,4,1,0,91,1,0.000181
29900,64,5,1,0,90,3,0.000212
29900,64,4,1,0,89,1,0.000248
29900,64,4,2,0,88,2,0.00029
29900,64,4,1,0,87,1,0.000339
29900,64,5,1,0,86,1,0.000397
29900,64,6,1,0,85,0,0.000464
29900,64,6,0,0,84,0,0.000542
29900,64,5,0,0,83,3,0.000634
29900,64,5,1,0,82,3,0.000742
29900,64,5,2,0,81,3,0.000868
29900,64,5,3,0,80,1,0.001015
29900,64,5,3,0,79,1,0.001187
29900,64,6,3,0,78,1,0.001389
29900,64,7,3,0,77,1,0.001624
29900,64,8,3,0,76,3,0.0019
29900,64,8,4,0,75,0,0.002222
29900,64,7,4,0,74,1,0.002598
29900,64,8,4,0,73,1,0.003039
29900,64,9,4,0,72,1,0.003555
29900,64,10,4,0,71,3,0.004157
29900,64,11,4,0,70,0,0.004862
29900,64,10,4,0,69,3,0.005687
29900,64,10,5,0,68,1,0.006651
29900,64,10,6,0,67,2,0.007779
29900,64,10,5,0,66,1,0.009099
29900,64,11,5,0,65,3,0.010642
29900,64,11,6,0,64,3,0.012447
29900,64,11,7,0,63,1,0.014557
29900,64,12,7,0,62,0,0.017026
29900,64,11,7,0,61,1,0.019914
29900,64,11,8,0,60,1,0.023291
29900,64,12,8,0,59,3,0.027241
29900,64,12,9,0,58,3,0.031861
29900,64,12,10,1,57,2,0.037264
29900,64,12,9,1,56,1,0.043584
29900,64,13,9,1,55,2,0.050975
29900,64,13,8,1,54,0,0.05962
29900,64,12,8,1,53,0,0.069731
29900,64,11,8,1,52,1,0.081556
29900,64,11,7,1,51,3,0.095388
29900,64,11,8,1,50,3,0.111564
29900,64,10,8,1,49,3,0.130485
29900,64,9,8,1,43,1,0.152614
29900,64,9,7,1,42,3,0.178495
29900,64,9,8,1,36,2,0.208767
29900,64,9,7,1,35,0,0.244172
29900,64,9,6,1,34,2,0.285581
29900,64,9,6,1,33,2,0.334013
29900,64,9,6,1,32,2,0.390658
29900,64,9,6,1,31,0,0.45691
29900,64,8,6,1,30,2,0.534398
29900,64,8,6,1,29,2,0.625026
29900,64,9,6,1,28,0,0.731025
29900,64,9,6,1,27,2,0.855
29900,65,3,0,0,93,1,0.000113
29900,65,4,0,0,92,3,0.000132
29900,65,4,1,0,91,1,0.000155
29900,65,5,1,0,90,3,0.000181
29900,65,4,1,0,89,1,0.000212
29900,65,4,2,0,88,2,0.000248
29900,65,4,1,0,87,1,0.00029
29900,65,5,1,0,86,1,0.000339
29900,65,6,1,0,85,0,0.000397
29900,65,6,0,0,84,0,0.000464
29900,65,5,0,0,83,3,0.000542
29900,65,5,1,0,82,3,0.000634
29900,65,5,2,0,81,3,0.000742
29900,65,5,3,0,80,1,0.000868
29900,65,5,3,0,79,1,0.001015
29900,65,6,3,0,78,1,0.001187
29900,65,7,3,0,77,1,0.001389
29900,65,8,3,0,76,3,0.001624
29900,65,8,4,0,75,0,0.0019
29900,65,7,4,0,74,1,0.002222
29900,65,8,4,0,73,1,0.002598
29900,65,9,4,0,72,1,0.003039
29900,65,10,4,0,71,3,0.003555
29900,65,11,4,0,70,0,0.004157
29900,65,10,4,0,69,3,0.004862
29900,65,10,5,0,68,1,0.005687
29900,65,10,6,0,67,2,0.006651
29900,65,10,5,0,66,1,0.007779
29900,65,11,5,0,65,3,0.009099
29900,65,11,6,0,64,3,0.010642
29900,65,11,7,0,63,1,0.012447
29900,65,12,7,0,62,0,0.014557
29900,65,11,7,0,61,1,0.017026
29900,65,11,8,0,60,1,0.019914
29900,65,12,8,0,59,3,0.023291
29900,65,12,9,0,58,3,0.027241
29900,65,12,10,1,57,2,0.031861
29900,65,12,9,1,56,1,0.037264
